-93.4100000000000	57.1100000000000	-98.4909557991743	51.0547526725217
-72.4100000000000	-111.710000000000	-69.3458226762745	-114.281150973546
-128.550000000000	-60.8200000000000	-122.951812000000	-60.8200000000000
-161.910000000000	62.3200000000000	-166.990955799174	56.2647526725217
-80.4800000000000	25.6500000000000	-80.4800000000000	27.2300000000000
-49.7400000000000	-34.3000000000000	-47.6710990000000	-34.3000000000000
-109.029033530000	-14.3600000000000	-106.930966470000	-14.3600000000000
-156.390000000000	75.5300000000000	-153.325822676275	72.9588490264540
-131.160000000000	4.93000000000000	-131.160000000000	6.74437100000000
-30.2390335300000	-22.1700000000000	-28.1409664700000	-22.1700000000000
-131.580000000000	-14.3600000000000	-128.830000000000	-14.3600000000000
-126.980000000000	-14.3600000000000	-126.580000000000	-14.3600000000000
2.00000005061455	12.7900000000000	1.99999994938545	12.2100000000000
-152.550000000000	13.3300000000000	-144.645436000000	13.3300000000000
-97.0600000000000	-56.2000000000000	-103.303692000000	-56.2000000000000
-81.7300000000000	-130.260000000000	-76.6490442008257	-124.204752672522
-80.5000000000000	19.4700000000000	-80.5000000000000	16.7200000000000
-80.5000000000000	14.8700000000000	-80.5000000000000	14.4700000000000
-92	-100.590000000000	-92	-111.260976000000
-78.7100000000000	-86.6499900000000	-86.6145640000000	-86.6499900000000
-144.380000000000	-6.49000200000000	-144.380000000000	-18.8879660000000
-78.7100000000000	-93	-86.6145640000000	-93
-98.0099900000000	69.2900000000000	-92.9290342008257	75.3452473274783
-94.6900000000000	-6.34000000000000	-96.7589010000000	-6.34000000000000
-63.6790335300000	-22.1700000000000	-61.5809664700000	-22.1700000000000
-67.7900000000000	20.3300000000000	-75.6945640000000	20.3300000000000
-76.0590335300000	-22.1700000000000	-73.9609664700000	-22.1700000000000
2.00000005061455	0.789999999999996	1.99999994938545	0.210000000000004
-90.8199900000000	-19.0300000000000	-90.8199900000000	-26.9345640000000
-161.710000000000	51.9700000000000	-160.403924866260	50.8740728369888
-3	38	-3	37
-47.4500000000000	-14.0700000000000	-47.4500000000000	-21.9745640000000
-75.9100000000000	-14.2900000000000	-75.9100000000000	-6.38543600000000
-2	74	-2	73
-131.160000000000	17.8600000000000	-131.160000000000	19.6743710000000
-2	5.25000000000000	-2	1.25000000000000
-144.550000000000	33.1700000000000	-152.454564000000	33.1700000000000
-10.2500000000000	18.1400000000000	-2.34543600000000	18.1400000000000
-91.9600000000000	-94.2100000000000	-91.9600000000000	-92.6300000000000
-10.1400000000000	7.99000000000000	-10.1400000000000	6.99000000000000
-174.211000000000	72.8979900000000	-171.539127069228	70.6560224092362
-92.4500000000000	56.5900000000000	-90.3433777814228	54.8223340733620
-88.9261955616527	53.6331769954419	-88.6197777844051	53.3760619515673
6	69	6.00000069813170	72.9999999999999
1.71000000000000	78.5000000000000	2.29000000000000	78.5000000000000
-177.280000000000	75.5200000000000	-174.215822227524	72.9488495612538
-57.3470000000000	-134.682000000000	-60.1312782409147	-138.000173596392
-144.300000000000	-6.51000100000000	-144.300000000000	-4.93000100000000
-131.160000000000	11.4300000000000	-131.160000000000	7.43000000000000
-88.0200000000000	60.9000000000000	-82.9390442008257	66.9552473274783
-78.6100000000000	-82.7500000000000	-78.6100000000000	-80.9356290000000
-72.4100000000000	-111.810000000000	-73.7998886187563	-110.643744559244
-144.320000000000	25.7400000000000	-144.320000000000	22.9900000000000
-144.320000000000	21.1400000000000	-144.320000000000	20.7400000000000
-102.274824889936	64.8521977883476	-103.485175110064	65.8678022116524
-152.450000000000	38.9100000000000	-152.450000000000	37.2050400000000
-131.860000000000	-26.9200000000000	-131.860000000000	-19.0154360000000
-88.5300000000000	0.200000800000000	-80.6254360000000	0.200000800000000
-74.0485150400000	-26.2700000000000	-76.2514849600000	-26.2700000000000
-138.880000000000	-60.8200000000000	-133.281812000000	-60.8200000000000
-92.1499900000000	-73.8100000000000	-100.054554000000	-73.8100000000000
-62.0500000000000	-21.9300000000000	-62.0500000000000	-14.0254360000000
-139.060000000000	19.6500000000000	-131.155436000000	19.6500000000000
-2.26000000000000	39	-10.1645640000000	39
-67.7900000000000	-5.33000200000000	-75.6945640000000	-5.33000200000000
-2	67.7500000000000	-2	63.7500000000000
-144.320000000000	12.9600000000000	-144.320000000000	10.2100000000000
-144.320000000000	8.36000000000000	-144.320000000000	7.96000000000000
-80.5300000000000	20.4300000000000	-88.4345640000000	20.4300000000000
-74.2690335300000	-22.1700000000000	-72.1709664700000	-22.1700000000000
-2	60.9800000000000	-2	56.9800000000000
-86.7599998500820	-66.8710330000000	-86.7600001499180	-68.5889670000000
-24.6300000000000	-14.0500000000000	-26.6989010000000	-14.0500000000000
10	51.2500000000000	10.0000001745329	52.2500000000000
-2	6.25000000000000	-2	5.25000000000000
-77.2000000000000	-123.770000000000	-82.2809557991743	-129.825247327478
-2	61.9400000000000	-2	60.9400000000000
-122.900000000000	-56.2000000000000	-129.143692000000	-56.2000000000000
6	68	6.00000017453293	69.0000000000000
-10.1400000000000	12.4900000000000	-10.1400000000000	16.4900000000000
-139.369999862119	-4.98999900000001	-139.370000137881	-6.56999899999999
-44.1600000000000	-26.2800000000000	-41.4100000000000	-26.2800000000000
-39.5600000000000	-26.2800000000000	-39.1600000000000	-26.2800000000000
-75.6000000000000	0.380001100000000	-67.6954360000000	0.380001100000000
-67.6900000000000	30.6100000000000	-67.6900000000000	32.4243710000000
-26.6500000000000	-21.9300000000000	-26.6500000000000	-14.0254360000000
10	62.3800000000000	2.09543600000000	62.3800000000000
-87.5000000000000	52.4600000000000	-80.4154371393694	46.5153459165926
-130.040000000000	-6.36000100000000	-126.040000000000	-6.36000100000000
-139.380000000000	39.9900000000000	-139.380000000000	42.9349248000000
-10.1400000000000	11.9900000000000	-10.1400000000000	7.99000000000000
-78.4800000000000	63.3400000000000	-83.5609557991743	57.2847526725217
-83.4900100000000	67.5500000000000	-88.5709657991743	61.4947526725217
-79.6251651100640	-116.022197788348	-78.4148148899360	-117.037802211652
-77.4300000000000	-133.760000000000	-80.4941777724759	-131.188849561254
-17.1200000000000	-26.2800000000000	-14.3700000000000	-26.2800000000000
-12.5200000000000	-26.2800000000000	-12.1200000000000	-26.2800000000000
-60.0300000000000	-14.0500000000000	-62.0989010000000	-14.0500000000000
-2.26000000000000	24.3700000000000	-10.1645640000000	24.3700000000000
-82.3000000000000	-129.670000000000	-85.3641777724759	-127.098849561254
-144.300000000000	12.8900000000000	-144.300000000000	14.4700000000000
-37.2090335300000	-22.1700000000000	-35.1109664700000	-22.1700000000000
-144.320000000000	32.1000000000000	-144.320000000000	29.3500000000000
