-127.905000000000	-14.3600000000000
-127.905000000000	-16.8600000000000
-127.905000000000	-11.8600000000000
-80.5000000000000	15.7950000000000
-83	15.7950000000000
-78	15.7950000000000
-89.6347866715378	54.2277555344020
-91.2417556957541	52.3126444266045
-88.0278176473214	56.1428666421994
-144.320000000000	22.0650000000000
-146.820000000000	22.0650000000000
-141.820000000000	22.0650000000000
-144.320000000000	9.28500000000000
-146.820000000000	9.28500000000000
-141.820000000000	9.28500000000000
-40.4850000000000	-26.2800000000000
-40.4850000000000	-28.7800000000000
-40.4850000000000	-23.7800000000000
-13.4450000000000	-26.2800000000000
-13.4450000000000	-28.7800000000000
-13.4450000000000	-23.7800000000000
-144.320000000000	28.4250000000000
-146.820000000000	28.4250000000000
-141.820000000000	28.4250000000000
-57.9450000000000	-22.1700000000000
-57.9450000000000	-24.6700000000000
-57.9450000000000	-19.6700000000000
-2.01000000000000	40.7350000000000
-4.51000000000000	40.7350000000000
0.490000000000001	40.7350000000000
-2.01000000000000	8.68500000000000
-4.51000000000000	8.68500000000000
0.490000000000001	8.68500000000000
-86.8852133284622	59.7222444655980
-85.2782443042459	61.6373555733955
-88.4921823526786	57.8071333578006
-101.455000000000	-18.9200000000000
-101.455000000000	-21.4200000000000
-101.455000000000	-16.4200000000000
-80.5000000000000	9.29500000000000
-83	9.29500000000000
-78	9.29500000000000
-92.5449900000000	-14.3600000000000
-92.5449900000000	-16.8600000000000
-92.5449900000000	-11.8600000000000
-80.5000000000000	28.5650000000000
-83	28.5650000000000
-78	28.5650000000000
-31.4850000000000	-26.2800000000000
-31.4850000000000	-28.7800000000000
-31.4850000000000	-23.7800000000000
-73.6647866715378	-126.522244465598
-75.2717556957541	-128.437355573395
-72.0578176473214	-124.607133357801
1.99999935859150	8.57500000000006
-0.500000641408463	8.57500043633237
4.49999935859146	8.57499956366774
-139.369999358592	37.3749999999999
-136.869999358592	37.3749995636676
-141.869999358591	37.3750004363323
-49.5150000000000	-26.2800000000000
-49.5150000000000	-28.7800000000000
-49.5150000000000	-23.7800000000000
2.00000064140850	48.4249999999999
4.50000064140846	48.4249995636676
-0.499999358591461	48.4250004363323
-67.2850000000000	-26.2800000000000
-67.2850000000000	-28.7800000000000
-67.2850000000000	-23.7800000000000
-49.1450000000000	-22.1700000000000
-49.1450000000000	-24.6700000000000
-49.1450000000000	-19.6700000000000
-80.5000000000000	22.1450000000000
-83	22.1450000000000
-78	22.1450000000000
-13.5850000000000	-22.1700000000000
-13.5850000000000	-24.6700000000000
-13.5850000000000	-19.6700000000000
-92.5350000000000	-18.9200000000000
-92.5350000000000	-21.4200000000000
-92.5350000000000	-16.4200000000000
-91.9800000000000	-97.8549900000000
-94.4800000000000	-97.8549900000000
-89.4800000000000	-97.8549900000000
-86.7599993585915	-82.5550000000001
-84.2599993585915	-82.5550004363324
-89.2599993585915	-82.5549995636678
-110.215000000000	-18.9200000000000
-110.215000000000	-21.4200000000000
-110.215000000000	-16.4200000000000
-91.9800000000000	-78.4449900000000
-94.4800000000000	-78.4449900000000
-89.4800000000000	-78.4449900000000
-80.5000000000000	2.73500000000000
-83	2.73500000000000
-78	2.73500000000000
-22.5450000000000	-22.1700000000000
-22.5450000000000	-24.6700000000000
-22.5450000000000	-19.6700000000000
-66.7549900000000	-22.1700000000000
-66.7549900000000	-24.6700000000000
-66.7549900000000	-19.6700000000000
2.00000064140850	60.4249999999999
4.50000064140846	60.4249995636676
-0.499999358591461	60.4250004363323
1.99999935859150	-20.3949999999999
-0.500000641408463	-20.3949995636676
4.49999935859146	-20.3950004363323
-22.4950000000000	-26.2800000000000
-22.4950000000000	-28.7800000000000
-22.4950000000000	-23.7800000000000
-2.01000000000000	53.0250000000000
-4.51000000000000	53.0250000000000
0.490000000000001	53.0250000000000
-91.9800000000000	-91.2950000000000
-94.4800000000000	-91.2950000000000
-89.4800000000000	-91.2950000000000
-166.495213328462	73.5422444655981
-164.888244304246	75.4573555733955
-168.102182352679	71.6271333578006
-80.5000000000000	34.9750000000000
-83	34.9750000000000
-78	34.9750000000000
